raceId,name,date,time_x,driverId,driverRef,code,constructorId,constructorRef,grid,position,positionOrder,points,time_y,milliseconds,fastestLapTime,fastestLapSpeed,statusId,status,year,prev_date,prev_time,quali_date,relative_position,positionGain,prev_position,fastestSpeedGain,relative_fastestLapSpeed,positionChange,weighted_avg_compound_sentiment,pos_tweets_sum,neg_tweets_sum,total_tweets,avg_compound_sentiment,pos_tweets_perc,neg_tweets_perc,neut_tweets_perc,neut_tweets_sum,pos_tweets_ratio,neg_tweets_ratio
1066,Russian Grand Prix,2021-09-26,12:00:00,842,gasly,GAS,213,alphatauri,11,13,13,0.0,,,00:01:38.279000,214.214,11,Finished,2021,2021-09-12,13:00:00,2021-09-25,-5.909090909090909,6.0,19.0,-20.096000000000004,-21.328916666666657,2,,,,,,,,,,,
1067,Turkish Grand Prix,2021-10-10,12:00:00,842,gasly,GAS,213,alphatauri,4,6,6,8.0,+44.292,01:31:48.395000,00:01:32.814000,207.046,1,Finished,2021,2021-09-26,12:00:00,2021-10-09,1.0909090909090908,7.0,13.0,-7.168000000000006,-57.157916666666665,2,,,,,,,,,,,
1069,United States Grand Prix,2021-10-24,19:00:00,842,gasly,GAS,213,alphatauri,8,,20,0.0,,,00:01:42.015000,194.547,22,Suspension,2021,2021-10-10,12:00:00,2021-10-23,-12.90909090909091,-14.0,6.0,-12.498999999999995,-13.73791666666665,12,0.34694148313925854,41.0,22.0,321.0,0.06997538940809969,12.77258566978193,6.853582554517134,80.37383177570094,258.0,0.6507936507936508,0.3492063492063492
1070,Mexico City Grand Prix,2021-11-07,19:00:00,842,gasly,GAS,213,alphatauri,5,4,4,12.0,+1:03.845,01:39:42.931000,00:01:20.510000,192.453,1,Finished,2021,2021-10-24,19:00:00,2021-11-06,3.090909090909091,16.0,20.0,-2.093999999999994,-7.866916666666668,-1,-0.14350635551735327,88.0,41.0,515.0,0.07607495145631069,17.0873786407767,7.961165048543689,74.9514563106796,386.0,0.6821705426356589,0.3178294573643411
1071,São Paulo Grand Prix,2021-11-14,17:00:00,842,gasly,GAS,213,alphatauri,7,7,7,6.0,,,00:01:13.227000,211.839,11,Finished,2021,2021-11-07,19:00:00,2021-11-12,0.09090909090909083,-3.0,4.0,19.385999999999996,17.620083333333355,0,0.2646760737833558,228.0,29.0,851.0,0.21541997649823738,26.79200940070505,3.407755581668625,69.80023501762632,594.0,0.8871595330739299,0.11284046692607004
1051,Qatar Grand Prix,2021-11-21,14:00:00,842,gasly,GAS,213,alphatauri,2,11,11,0.0,,,00:01:27.019000,222.572,11,Finished,2021,2021-11-14,17:00:00,2021-11-20,-3.909090909090909,-4.0,7.0,10.733000000000004,15.300083333333333,9,0.046274025391963194,297.0,87.0,1511.0,0.1263240238252813,19.655857048312377,5.757776307081403,74.58636664460622,1127.0,0.7734375,0.2265625
1072,Saudi Arabian Grand Prix,2021-12-05,17:30:00,842,gasly,GAS,213,alphatauri,6,6,6,8.0,+41.613,02:06:56.731000,00:01:32.297000,240.813,1,Finished,2021,2021-11-21,14:00:00,2021-12-04,1.0909090909090908,5.0,11.0,18.240999999999985,-0.2989166666666563,0,0.22149715729423744,83.0,55.0,637.0,0.028579277864992154,13.029827315541601,8.634222919937205,78.3359497645212,499.0,0.6014492753623188,0.39855072463768115
1073,Abu Dhabi Grand Prix,2021-12-12,13:00:00,842,gasly,GAS,213,alphatauri,12,5,5,10.0,+6.531,01:30:23.876000,00:01:27.342000,217.668,1,Finished,2021,2021-12-05,17:30:00,2021-12-11,2.090909090909091,1.0,6.0,-23.144999999999982,-21.482916666666654,-7,0.24731642813095792,73.0,12.0,411.0,0.1364182481751825,17.761557177615572,2.9197080291970803,79.31873479318735,326.0,0.8588235294117647,0.1411764705882353
1074,Bahrain Grand Prix,2022-03-20,15:00:00,842,gasly,GAS,213,alphatauri,10,,20,0.0,,,00:01:37.324000,200.189,131,Power Unit,2022,2021-12-12,13:00:00,2022-03-19,-4.272727272727273,-15.0,5.0,-17.479000000000013,25.696692307692302,10,0.3406101149262336,233.0,32.0,714.0,0.24472478991596638,32.63305322128851,4.481792717086835,62.88515406162465,449.0,0.879245283018868,0.12075471698113208
1075,Saudi Arabian Grand Prix,2022-03-27,17:00:00,842,gasly,GAS,213,alphatauri,9,8,8,4.0,+1:02.946,01:25:22.239000,00:01:33.468000,237.796,1,Finished,2022,2022-03-20,15:00:00,2022-03-26,7.727272727272727,12.0,20.0,37.607,-13.084307692307675,-1,,,,,,,,,,,
1076,Australian Grand Prix,2022-04-10,05:00:00,842,gasly,GAS,213,alphatauri,11,9,9,2.0,+1:16.221,01:29:02.769000,00:01:22.731000,229.669,1,Finished,2022,2022-03-27,17:00:00,2022-04-09,6.727272727272727,-1.0,8.0,-8.126999999999981,,-2,-0.22895490592481815,51.0,40.0,231.0,0.02191645021645022,22.07792207792208,17.316017316017316,60.6060606060606,140.0,0.5604395604395604,0.43956043956043955
1077,Emilia Romagna Grand Prix,2022-04-24,13:00:00,842,gasly,GAS,213,alphatauri,17,12,12,0.0,,,00:01:21.713000,216.274,11,Finished,2022,2022-04-10,05:00:00,2022-04-22,3.7272727272727266,-3.0,9.0,-13.39500000000001,-3.058307692307693,-5,-0.10940843318368385,21.0,16.0,108.0,0.03479074074074074,19.444444444444443,14.814814814814815,65.74074074074075,71.0,0.5675675675675675,0.43243243243243246
1078,Miami Grand Prix,2022-05-08,19:30:00,842,gasly,GAS,213,alphatauri,7,,18,0.0,,,00:01:34.487000,206.199,22,Suspension,2022,2022-04-24,13:00:00,2022-05-07,-2.2727272727272734,-6.0,12.0,-10.074999999999989,36.96369230769233,11,,,,,,,,,,,
1079,Spanish Grand Prix,2022-05-22,13:00:00,842,gasly,GAS,213,alphatauri,14,13,13,0.0,,,00:01:26.987000,193.477,11,Finished,2022,2022-05-08,19:30:00,2022-05-21,2.7272727272727266,5.0,18.0,-12.722000000000008,5.2406923076923135,-1,,,,,,,,,,,
1080,Monaco Grand Prix,2022-05-29,13:00:00,842,gasly,GAS,213,alphatauri,17,11,11,0.0,+54.289,01:57:24.554000,00:01:17.344000,155.321,1,Finished,2022,2022-05-22,13:00:00,2022-05-28,4.727272727272727,2.0,13.0,-38.156000000000006,2.2736923076923006,-6,,,,,,,,,,,
1081,Azerbaijan Grand Prix,2022-06-12,11:00:00,842,gasly,GAS,213,alphatauri,6,5,5,10.0,+1:17.299,01:35:23.240000,00:01:48.519000,199.143,1,Finished,2022,2022-05-29,13:00:00,2022-06-11,10.727272727272727,6.0,11.0,43.822,-9.061307692307679,-1,,,,,,,,,,,
1082,Canadian Grand Prix,2022-06-19,18:00:00,842,gasly,GAS,213,alphatauri,15,14,14,0.0,+45.183,01:37:06.940000,00:01:17.810000,201.768,1,Finished,2022,2022-06-12,11:00:00,2022-06-18,1.7272727272727266,-9.0,5.0,2.625,-13.299307692307679,-1,,,,,,,,,,,
1083,British Grand Prix,2022-07-03,14:00:00,842,gasly,GAS,213,alphatauri,11,,16,0.0,,,00:01:34.614000,224.148,130,Collision damage,2022,2022-06-19,18:00:00,2022-07-02,-0.2727272727272734,-2.0,14.0,22.379999999999995,6.562692307692316,5,0.20396214570706853,8.0,4.0,61.0,0.050477049180327874,13.114754098360656,6.557377049180328,80.327868852459,49.0,0.6666666666666666,0.3333333333333333
1084,Austrian Grand Prix,2022-07-10,13:00:00,842,gasly,GAS,213,alphatauri,14,15,15,0.0,,,00:01:10.104000,221.739,11,Finished,2022,2022-07-03,14:00:00,2022-07-08,0.7272727272727266,1.0,16.0,-2.408999999999992,16.94269230769231,1,-0.06393543765455123,33.0,48.0,374.0,-0.04593101604278075,8.823529411764707,12.834224598930481,78.34224598930481,293.0,0.4074074074074074,0.5925925925925926
1085,French Grand Prix,2022-07-24,13:00:00,842,gasly,GAS,213,alphatauri,14,12,12,0.0,+1:05.448,01:31:07.560000,00:01:38.786000,212.896,1,Finished,2022,2022-07-10,13:00:00,2022-07-23,3.7272727272727266,3.0,15.0,-8.843000000000018,35.19969230769232,-2,,,,,,,,,,,
1086,Hungarian Grand Prix,2022-07-31,13:00:00,842,gasly,GAS,213,alphatauri,0,12,12,0.0,,,00:01:23.199000,189.564,11,Finished,2022,2022-07-24,13:00:00,2022-07-30,3.7272727272727266,0.0,12.0,-23.331999999999994,10.198692307692312,12,,,,,,,,,,,
1062,Hungarian Grand Prix,2021-08-01,13:00:00,841,giovinazzi,GIO,51,alfa,0,13,13,0.0,,,00:01:22.736000,190.625,11,Finished,2021,2021-07-24,00:00:00,2021-07-31,-6.846153846153846,0.0,13.0,-39.02799999999999,23.385916666666702,13,-0.06753789431516397,32.0,17.0,206.0,0.05485339805825242,15.533980582524272,8.25242718446602,76.21359223300972,157.0,0.6530612244897959,0.3469387755102041
1063,Belgian Grand Prix,2021-08-29,13:00:00,841,giovinazzi,GIO,51,alfa,14,13,13,0.0,+24.163,00:03:51.234000,,,1,Finished,2021,2021-08-01,13:00:00,2021-08-28,-6.846153846153846,0.0,13.0,,,-1,-0.29386761975405545,54.0,39.0,304.0,0.029725657894736843,17.763157894736842,12.828947368421053,69.4078947368421,211.0,0.5806451612903226,0.41935483870967744
1064,Dutch Grand Prix,2021-09-05,13:00:00,841,giovinazzi,GIO,51,alfa,7,14,14,0.0,,,00:01:15.125000,204.091,12,+2 Laps,2021,2021-08-29,13:00:00,2021-09-04,-7.846153846153846,-1.0,13.0,,,7,0.34971034411003693,123.0,13.0,416.0,0.24530456730769232,29.567307692307693,3.125,67.3076923076923,280.0,0.9044117647058824,0.09558823529411764
1065,Italian Grand Prix,2021-09-12,13:00:00,841,giovinazzi,GIO,51,alfa,7,13,13,0.0,+27.216,01:22:21.581000,00:01:25.718000,243.295,1,Finished,2021,2021-09-05,13:00:00,2021-09-10,-6.846153846153846,1.0,14.0,39.20399999999998,-6.197083333333296,6,0.09922901562764225,46.0,16.0,217.0,0.10987695852534564,21.19815668202765,7.373271889400922,71.42857142857143,155.0,0.7419354838709677,0.25806451612903225
1066,Russian Grand Prix,2021-09-26,12:00:00,841,giovinazzi,GIO,51,alfa,17,16,16,0.0,,,00:01:39.058000,212.53,11,Finished,2021,2021-09-12,13:00:00,2021-09-25,-9.846153846153847,-3.0,13.0,-30.764999999999986,-22.72408333333331,-1,,,,,,,,,,,
1067,Turkish Grand Prix,2021-10-10,12:00:00,841,giovinazzi,GIO,51,alfa,16,11,11,0.0,,,00:01:32.904000,206.845,11,Finished,2021,2021-09-26,12:00:00,2021-10-09,-4.846153846153846,5.0,16.0,-5.685000000000002,-61.2580833333333,-5,,,,,,,,,,,
1069,United States Grand Prix,2021-10-24,19:00:00,841,giovinazzi,GIO,51,alfa,12,11,11,0.0,,,00:01:41.145000,196.221,11,Finished,2021,2021-10-10,12:00:00,2021-10-23,-4.846153846153846,0.0,11.0,-10.623999999999995,-20.151083333333304,-1,0.2622687777485317,36.0,8.0,182.0,0.12182637362637362,19.78021978021978,4.395604395604396,75.82417582417582,138.0,0.8181818181818182,0.18181818181818182
1070,Mexico City Grand Prix,2021-11-07,19:00:00,841,giovinazzi,GIO,51,alfa,11,11,11,0.0,,,00:01:21.523000,190.061,11,Finished,2021,2021-10-24,19:00:00,2021-11-06,-4.846153846153846,0.0,11.0,-6.159999999999997,-11.197083333333296,0,-0.11521898658867599,46.0,15.0,286.0,0.06780000000000001,16.083916083916083,5.244755244755245,78.67132867132868,225.0,0.7540983606557377,0.2459016393442623
1071,São Paulo Grand Prix,2021-11-14,17:00:00,841,giovinazzi,GIO,51,alfa,13,14,14,0.0,,,00:01:14.227000,208.985,11,Finished,2021,2021-11-07,19:00:00,2021-11-12,-7.846153846153846,-3.0,11.0,18.924000000000007,15.074916666666695,1,-0.03403835109552957,38.0,33.0,286.0,0.020905594405594412,13.286713286713287,11.538461538461538,75.17482517482519,215.0,0.5352112676056338,0.4647887323943662
1051,Qatar Grand Prix,2021-11-21,14:00:00,841,giovinazzi,GIO,51,alfa,18,15,15,0.0,,,00:01:27.823000,220.534,11,Finished,2021,2021-11-14,17:00:00,2021-11-20,-8.846153846153847,-1.0,14.0,11.548999999999978,7.982916666666682,-3,0.1125589757851086,91.0,25.0,515.0,0.09918213592233009,17.66990291262136,4.854368932038835,77.47572815533981,399.0,0.7844827586206896,0.21551724137931033
1072,Saudi Arabian Grand Prix,2021-12-05,17:30:00,841,giovinazzi,GIO,51,alfa,10,9,9,2.0,+58.505,02:07:13.623000,00:01:32.865000,239.34,1,Finished,2021,2021-11-21,14:00:00,2021-12-04,-2.846153846153846,6.0,15.0,18.80600000000001,1.1199166666666827,-1,0.3195633107424373,19.0,5.0,116.0,0.16115172413793105,16.379310344827587,4.310344827586207,79.3103448275862,92.0,0.7916666666666666,0.20833333333333334
1073,Abu Dhabi Grand Prix,2021-12-12,13:00:00,841,giovinazzi,GIO,51,alfa,14,,17,0.0,,,00:01:29.442000,212.557,6,Gearbox,2021,2021-12-05,17:30:00,2021-12-11,-10.846153846153847,-8.0,9.0,-26.783000000000015,-26.119083333333293,3,0.39618381834897737,85.0,8.0,416.0,0.1782665865384615,20.432692307692307,1.9230769230769231,77.64423076923077,323.0,0.9139784946236559,0.08602150537634409
1062,Hungarian Grand Prix,2021-08-01,13:00:00,1,hamilton,HAM,131,mercedes,1,2,2,18.0,+2.736,02:04:45.935000,00:01:18.715000,200.363,1,Finished,2021,2021-07-24,00:00:00,2021-07-31,1.076923076923077,-1.0,1.0,-36.06700000000001,18.04791666666668,1,0.06788069453322787,1146.0,716.0,5131.0,0.06480140323523681,22.334827519002143,13.954394854804132,63.71077762619372,3269.0,0.6154672395273899,0.3845327604726101
1063,Belgian Grand Prix,2021-08-29,13:00:00,1,hamilton,HAM,131,mercedes,3,3,3,7.5,+2.601,00:03:29.672000,,,1,Finished,2021,2021-08-01,13:00:00,2021-08-28,0.0769230769230771,-1.0,2.0,,14.251916666666688,0,0.12496637429278858,2734.0,895.0,9647.0,0.15565482533430083,28.340416709857987,9.277495594485332,62.38208769565668,6018.0,0.7533755855607606,0.24662441443923946
1064,Dutch Grand Prix,2021-09-05,13:00:00,1,hamilton,HAM,131,mercedes,2,2,2,19.0,+20.932,01:30:26.327000,00:01:11.097000,215.654,1,Finished,2021,2021-08-29,13:00:00,2021-09-04,1.076923076923077,1.0,3.0,,0.3759166666666829,0,0.061449900015863514,512.0,121.0,1734.0,0.1908554209919262,29.52710495963091,6.978085351787774,63.494809688581306,1101.0,0.8088467614533965,0.1911532385466035
1065,Italian Grand Prix,2021-09-12,13:00:00,1,hamilton,HAM,131,mercedes,4,,17,0.0,,,00:01:25.870000,242.864,4,Collision,2021,2021-09-05,13:00:00,2021-09-10,-13.923076923076923,-15.0,2.0,27.210000000000008,-9.372083333333308,13,0.23606182355668945,1180.0,220.0,4048.0,0.2028214920948617,29.150197628458496,5.434782608695652,65.41501976284584,2648.0,0.8428571428571429,0.15714285714285714
1066,Russian Grand Prix,2021-09-26,12:00:00,1,hamilton,HAM,131,mercedes,4,1,1,25.0,1:30:41.001,01:30:41.001000,00:01:37.575000,215.76,1,Finished,2021,2021-09-12,13:00:00,2021-09-25,2.076923076923077,16.0,17.0,-27.104000000000013,-23.653083333333313,-3,,,,,,,,,,,
1067,Turkish Grand Prix,2021-10-10,12:00:00,1,hamilton,HAM,131,mercedes,11,5,5,10.0,+41.812,01:31:45.915000,00:01:32.763000,207.16,1,Finished,2021,2021-09-26,12:00:00,2021-10-09,-1.923076923076923,-4.0,1.0,-8.599999999999994,-63.64608333333331,-6,,,,,,,,,,,
1069,United States Grand Prix,2021-10-24,19:00:00,1,hamilton,HAM,131,mercedes,2,2,2,19.0,+1.333,01:34:37.885000,00:01:38.485000,201.521,1,Finished,2021,2021-10-10,12:00:00,2021-10-23,1.076923076923077,3.0,5.0,-5.63900000000001,-18.687083333333305,0,0.25165428860604816,813.0,201.0,2919.0,0.18475412812607056,27.852004110996916,6.885919835560124,65.26207605344297,1905.0,0.8017751479289941,0.19822485207100593
1070,Mexico City Grand Prix,2021-11-07,19:00:00,1,hamilton,HAM,131,mercedes,2,2,2,18.0,+16.555,01:38:55.641000,00:01:19.820000,194.116,1,Finished,2021,2021-10-24,19:00:00,2021-11-06,1.076923076923077,0.0,2.0,-7.404999999999973,-14.591083333333302,0,0.25951663231188044,1924.0,349.0,6336.0,0.2178694917929293,30.366161616161616,5.508207070707071,64.12563131313131,4063.0,0.8464584249890014,0.1535415750109987
1071,São Paulo Grand Prix,2021-11-14,17:00:00,1,hamilton,HAM,131,mercedes,10,1,1,25.0,1:32:22.851,01:32:22.851000,00:01:11.982000,215.503,1,Finished,2021,2021-11-07,19:00:00,2021-11-12,2.076923076923077,1.0,2.0,21.386999999999972,4.540916666666703,-9,0.0867083867808329,2480.0,936.0,10128.0,0.11631766390205371,24.486571879936808,9.24170616113744,66.27172195892575,6712.0,0.7259953161592506,0.27400468384074944
1051,Qatar Grand Prix,2021-11-21,14:00:00,1,hamilton,HAM,131,mercedes,1,1,1,25.0,1:24:28.471,01:24:28.471000,00:01:25.084000,227.633,1,Finished,2021,2021-11-14,17:00:00,2021-11-20,2.076923076923077,0.0,1.0,12.130000000000024,5.965916666666686,0,0.19594104659130798,4558.0,1056.0,15257.0,0.19564124008651768,29.87481156190601,6.92141312184571,63.203775316248276,9643.0,0.8118988243676523,0.1881011756323477
1072,Saudi Arabian Grand Prix,2021-12-05,17:30:00,1,hamilton,HAM,131,mercedes,1,1,1,26.0,2:06:15.118,02:06:15.118000,00:01:30.734000,244.962,1,Finished,2021,2021-11-21,14:00:00,2021-12-04,2.076923076923077,0.0,1.0,17.32899999999998,-3.7700833333333037,0,0.2398590435031488,2039.0,333.0,5875.0,0.2427265191489362,34.706382978723404,5.6680851063829785,59.625531914893614,3503.0,0.8596121416526138,0.14038785834738618
1073,Abu Dhabi Grand Prix,2021-12-12,13:00:00,1,hamilton,HAM,131,mercedes,2,2,2,18.0,+2.256,01:30:19.601000,00:01:26.615000,219.495,1,Finished,2021,2021-12-05,17:30:00,2021-12-11,1.076923076923077,-1.0,1.0,-25.466999999999985,-30.703083333333296,0,0.21511418890629677,5924.0,2215.0,20637.0,0.1524123661384891,28.705722731017104,10.733149198042351,60.56112807094054,12498.0,0.7278535446615063,0.2721464553384937
1074,Bahrain Grand Prix,2022-03-20,15:00:00,1,hamilton,HAM,131,mercedes,5,3,3,15.0,+9.675,01:37:43.259000,00:01:36.228000,202.469,1,Finished,2022,2021-12-12,13:00:00,2022-03-19,2.0769230769230766,-1.0,2.0,-17.02600000000001,11.78649999999999,-2,0.2325592938091416,11558.0,4551.0,34961.0,0.17324511312605476,33.05969508881325,13.017362203598296,53.92294270758846,18852.0,0.7174871190018003,0.28251288099819977
1075,Saudi Arabian Grand Prix,2022-03-27,17:00:00,1,hamilton,HAM,131,mercedes,15,10,10,1.0,+1:13.948,01:25:33.241000,00:01:32.997000,239.001,1,Finished,2022,2022-03-20,15:00:00,2022-03-26,-4.923076923076923,-7.0,3.0,36.53200000000001,-27.241500000000002,-5,,,,,,,,,,,
1076,Australian Grand Prix,2022-04-10,05:00:00,1,hamilton,HAM,131,mercedes,5,4,4,12.0,+28.543,01:28:15.091000,00:01:21.886000,232.039,1,Finished,2022,2022-03-27,17:00:00,2022-04-09,1.0769230769230766,6.0,10.0,-6.9620000000000175,,-1,0.12716559029531652,521.0,171.0,1745.0,0.1715386246418338,29.856733524355302,9.799426934097422,60.34383954154727,1053.0,0.7528901734104047,0.24710982658959538
1077,Emilia Romagna Grand Prix,2022-04-24,13:00:00,1,hamilton,HAM,131,mercedes,14,13,13,0.0,,,00:01:21.419000,217.054,11,Finished,2022,2022-04-10,05:00:00,2022-04-22,-7.923076923076923,-9.0,4.0,-14.984999999999985,-1.1309230769230965,-1,0.03772382041334648,178.0,83.0,1026.0,0.09116120857699805,17.348927875243664,8.089668615984406,74.56140350877193,765.0,0.6819923371647509,0.31800766283524906
1078,Miami Grand Prix,2022-05-08,19:30:00,1,hamilton,HAM,131,mercedes,6,6,6,8.0,+21.368,01:34:45.626000,00:01:32.941000,209.629,1,Finished,2022,2022-04-24,13:00:00,2022-05-07,-0.9230769230769234,7.0,13.0,-7.425000000000011,38.07307692307688,0,,,,,,,,,,,
1079,Spanish Grand Prix,2022-05-22,13:00:00,1,hamilton,HAM,131,mercedes,6,5,5,10.0,+54.534,01:38:15.009000,00:01:24.253000,199.755,1,Finished,2022,2022-05-08,19:30:00,2022-05-21,0.07692307692307665,1.0,6.0,-9.873999999999995,7.3080769230768965,-1,,,,,,,,,,,
1080,Monaco Grand Prix,2022-05-29,13:00:00,1,hamilton,HAM,131,mercedes,8,8,8,4.0,+50.388,01:57:20.653000,00:01:17.203000,155.605,1,Finished,2022,2022-05-22,13:00:00,2022-05-28,-2.9230769230769234,-3.0,5.0,-44.150000000000006,1.6230769230768942,0,,,,,,,,,,,
1081,Azerbaijan Grand Prix,2022-06-12,11:00:00,1,hamilton,HAM,131,mercedes,7,4,4,12.0,+1:11.679,01:35:17.620000,00:01:47.044000,201.887,1,Finished,2022,2022-05-29,13:00:00,2022-06-11,1.0769230769230766,4.0,8.0,46.28200000000001,-9.000923076923101,-3,,,,,,,,,,,
1082,Canadian Grand Prix,2022-06-19,18:00:00,1,hamilton,HAM,131,mercedes,4,3,3,15.0,+7.006,01:36:28.763000,00:01:16.167000,206.12,1,Finished,2022,2022-06-12,11:00:00,2022-06-18,2.0769230769230766,1.0,4.0,4.233000000000004,-15.160923076923098,-1,,,,,,,,,,,
1083,British Grand Prix,2022-07-03,14:00:00,1,hamilton,HAM,131,mercedes,5,3,3,16.0,+6.225,02:17:56.536000,00:01:30.510000,234.312,1,Finished,2022,2022-06-19,18:00:00,2022-07-02,2.0769230769230766,0.0,3.0,28.192000000000007,3.763076923076909,-2,0.11663013582562642,262.0,127.0,966.0,0.13956097308488613,27.12215320910973,13.146997929606625,59.73084886128365,577.0,0.6735218508997429,0.3264781491002571
1084,Austrian Grand Prix,2022-07-10,13:00:00,1,hamilton,HAM,131,mercedes,8,3,3,15.0,+41.217,01:25:05.529000,00:01:09,225.286,1,Finished,2022,2022-07-03,14:00:00,2022-07-08,2.0769230769230766,0.0,3.0,-9.02600000000001,15.312076923076887,-5,0.14037593577809868,2067.0,452.0,6677.0,0.19523775647745994,30.95701662423244,6.769507263741201,62.27347611202636,4158.0,0.8205637157602224,0.1794362842397777
1085,French Grand Prix,2022-07-24,13:00:00,1,hamilton,HAM,131,mercedes,4,2,2,18.0,+10.587,01:30:12.699000,00:01:37.668000,215.333,1,Finished,2022,2022-07-10,13:00:00,2022-07-23,3.0769230769230766,1.0,3.0,-9.953000000000003,34.1180769230769,-2,,,,,,,,,,,
1086,Hungarian Grand Prix,2022-07-31,13:00:00,1,hamilton,HAM,131,mercedes,7,2,2,19.0,+7.834,01:39:43.746000,00:01:21.386000,193.787,1,Finished,2022,2022-07-24,13:00:00,2022-07-30,3.0769230769230766,0.0,2.0,-21.545999999999992,7.335076923076883,-5,,,,,,,,,,,
1074,Bahrain Grand Prix,2022-03-20,15:00:00,807,hulkenberg,HUL,117,aston_martin,17,17,17,0.0,+1:03.829,01:38:37.413000,00:01:38.201000,198.401,1,Finished,2022,2021-12-12,13:00:00,2022-03-19,-4.0,0.0,,,25.558076923076896,0,0.538398882735889,137.0,27.0,499.0,0.20174789579158317,27.45490981963928,5.410821643286573,67.13426853707415,335.0,0.8353658536585366,0.16463414634146342
1075,Saudi Arabian Grand Prix,2022-03-27,17:00:00,807,hulkenberg,HUL,117,aston_martin,17,12,12,0.0,+1:31.742,01:25:51.035000,00:01:33.651000,237.332,1,Finished,2022,2022-03-20,15:00:00,2022-03-26,1.0,5.0,17.0,38.93099999999998,-11.748923076923091,-5,,,,,,,,,,,
1074,Bahrain Grand Prix,2022-03-20,15:00:00,825,kevin_magnussen,MAG,210,haas,7,5,5,10.0,+14.754,01:37:48.338000,00:01:36.623000,201.641,1,Finished,2022,2021-12-12,13:00:00,2022-03-19,,0.0,,,,-2,0.24438049338018492,228.0,18.0,852.0,0.23343509389671363,26.760563380281692,2.112676056338028,71.12676056338027,606.0,0.926829268292683,0.07317073170731707
1075,Saudi Arabian Grand Prix,2022-03-27,17:00:00,825,kevin_magnussen,MAG,210,haas,10,9,9,2.0,+1:04.308,01:25:23.601000,00:01:32.779000,239.562,1,Finished,2022,2022-03-20,15:00:00,2022-03-26,,-4.0,5.0,37.92100000000002,4.640153846153851,-1,,,,,,,,,,,
1076,Australian Grand Prix,2022-04-10,05:00:00,825,kevin_magnussen,MAG,210,haas,16,14,14,0.0,,,00:01:23.071000,228.729,11,Finished,2022,2022-03-27,17:00:00,2022-04-09,,-5.0,9.0,-10.832999999999998,2.27515384615387,-2,0.421686405607157,53.0,8.0,143.0,0.2529293706293706,37.06293706293706,5.594405594405594,57.34265734265735,82.0,0.8688524590163934,0.13114754098360656
1077,Emilia Romagna Grand Prix,2022-04-24,13:00:00,825,kevin_magnussen,MAG,210,haas,8,9,9,2.0,+1:15.260,01:33:23.246000,00:01:21.238000,217.538,1,Finished,2022,2022-04-10,05:00:00,2022-04-22,,5.0,14.0,-11.191000000000003,-9.437846153846152,1,0.09112433547512713,63.0,10.0,180.0,0.2678466666666667,35.0,5.555555555555555,59.44444444444444,107.0,0.863013698630137,0.136986301369863
1078,Miami Grand Prix,2022-05-08,19:30:00,825,kevin_magnussen,MAG,210,haas,16,16,16,0.0,,,00:01:33.511000,208.351,33,Front wing,2022,2022-04-24,13:00:00,2022-05-07,,-7.0,9.0,-9.187000000000012,-13.311846153846147,0,,,,,,,,,,,
1079,Spanish Grand Prix,2022-05-22,13:00:00,825,kevin_magnussen,MAG,210,haas,8,17,17,0.0,,,00:01:27.537000,192.261,12,+2 Laps,2022,2022-05-08,19:30:00,2022-05-21,,-1.0,16.0,-16.090000000000003,8.326153846153858,9,,,,,,,,,,,
1080,Monaco Grand Prix,2022-05-29,13:00:00,825,kevin_magnussen,MAG,210,haas,13,,20,0.0,,,00:01:33.754000,128.135,34,Water pressure,2022,2022-05-22,13:00:00,2022-05-28,,-3.0,17.0,-64.126,18.994153846153864,7,,,,,,,,,,,
1081,Azerbaijan Grand Prix,2022-06-12,11:00:00,825,kevin_magnussen,MAG,210,haas,16,,17,0.0,,,00:01:48.789000,198.648,131,Power Unit,2022,2022-05-29,13:00:00,2022-06-11,,3.0,20.0,70.513,34.284153846153856,1,,,,,,,,,,,
1082,Canadian Grand Prix,2022-06-19,18:00:00,825,kevin_magnussen,MAG,210,haas,5,17,17,0.0,+1:08.180,01:37:29.937000,00:01:18.046000,201.158,1,Finished,2022,2022-06-12,11:00:00,2022-06-18,,0.0,17.0,2.509999999999991,6.670153846153852,12,,,,,,,,,,,
1083,British Grand Prix,2022-07-03,14:00:00,825,kevin_magnussen,MAG,210,haas,17,10,10,1.0,+24.590,02:18:14.901000,00:01:32.661000,228.872,1,Finished,2022,2022-06-19,18:00:00,2022-07-02,,7.0,17.0,27.714000000000027,-2.0468461538461327,-7,-0.715837022068371,1.0,5.0,12.0,-0.12518333333333334,8.333333333333334,41.666666666666664,50.00000000000001,6.0,0.16666666666666666,0.8333333333333334
1084,Austrian Grand Prix,2022-07-10,13:00:00,825,kevin_magnussen,MAG,210,haas,7,8,8,4.0,,,00:01:09.938000,222.265,11,Finished,2022,2022-07-03,14:00:00,2022-07-08,,2.0,10.0,-6.607000000000028,37.643153846153865,1,0.11540241989009105,31.0,3.0,92.0,0.242479347826087,33.69565217391305,3.260869565217391,63.04347826086956,58.0,0.9117647058823529,0.08823529411764706
